Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier,Debt_Stress_Index,Repayment_Stress,Credit_Exposure,Liquidity_Buffer,Behavioral_Risk_Composite,Credit_Instability,Payment_Instability,Net_Cash_Flow,Obligation_Ratio,Credit_Depth
22120.69,1809.390833333333,7,4,14,6,22,11,20.94,7,Standard,67.23,31.45459405639227,137,Yes,74.11808216822405,94.76239765781948,Low_spent_Small_value_payments,302.05860350728983,0.003,0.04094,1.0,1.0,0.166847,1.0,1.0,1.0,0.052344,1.0,1,1,0.906664,1.04,0,Prime,0.003,0.04094,125.81837622556908,0.125907,1.0,146.58,242,1735.272751165109,0.04094037641129465,10
49768.71,4045.3925,7,5,18,6,25,11,7.3,11,Standard,1428.04,26.94742745766778,147,Yes,225.6934908669469,163.1307971012412,High_spent_Medium_value_payments,265.71496203181187,0.0287,0.055776,1.0,1.0,0.065667,1.0,1.0,1.0,0.040315,1.0,1,1,0.903885,1.04,1,Prime,0.0287,0.055776,134.7371372883389,0.009891000000000004,1.0,80.3,275,3819.699009133053,0.055776470242801926,11
97889.1,8205.425,1,7,9,3,4,4,9.6,7,Good,1334.64,33.5392551376723,186,No,132.44385815170506,194.57080279568325,High_spent_Large_value_payments,733.5278390526117,0.0136,0.016139,1.0,1.0,0.089385,1.0,1.0,0.875,0.02371,1.0,0,2,0.960147,1.08,0,Prime,0.0136,0.016139,234.7747859637061,0.073246,0.0,67.2,16,8072.981141848294,0.01613904448669245,10
67503.36,5542.28,7,5,18,1,13,17,8.52,6,Standard,323.93,27.033131549074334,199,No,36.81702733061365,373.1746888556957,High_spent_Small_value_payments,404.2362838136905,0.0048,0.006642,1.0,1.0,0.072924,1.0,1.0,1.0,0.06732,1.0,0,1,0.926025,1.08,0,Subprime,0.0048,0.006642,135.16565774537167,0.06628200000000001,0.0,51.12,221,5505.4629726693865,0.006641740509339894,6
35366.38,2816.1983333333333,9,5,29,8,24,22,18.35,8,Bad,4456.34,37.99922862835263,107,Yes,140.7618721665133,170.26408254086854,Low_spent_Large_value_payments,240.5938786259515,0.126,0.049965,1.0,0.891667,0.085402,1.0,1.0,1.0,0.060437,1.0,1,0,0.889558,1.0,0,Near_Prime,0.126,0.049965,189.99614314176316,0.035437,1.0,146.8,528,2675.4364611668198,0.04996519787087999,13
40806.35,3618.529166666666,3,7,12,2,10,6,0.96,3,Good,595.2,36.44847998492863,319,No,44.19786860682191,307.06221920196083,Low_spent_Medium_value_payments,290.592828857884,0.0146,0.012211,1.0,1.0,0.080285,1.0,1.0,0.375,0.084835,1.0,0,2,0.902927,1.04,1,Prime,0.0146,0.012211,255.13935989450042,0.068074,0.0,2.88,60,3574.331298059844,0.012210944178555984,9
56531.6,4643.966666666666,7,6,23,6,15,23,9.39,11,Bad,3750.42,34.16127743808586,124,Yes,192.8933297394861,42.1413034444268,High_spent_Large_value_payments,469.3620334827537,0.0663,0.041527,1.0,1.0,0.101047,1.0,1.0,1.0,0.009072,1.0,1,0,0.949389,1.04,1,Near_Prime,0.0663,0.041527,204.96766462851517,0.059519999999999997,1.0,103.29,345,4451.07333692718,0.0415273872950978,12
74063.28,6201.94,3,6,5,2,9,18,13.91,10,Standard,1040.09,35.463583956110924,185,Yes,117.43613984825971,224.6286413098166,High_spent_Medium_value_payments,528.1292188419236,0.014,0.018932,1.0,1.0,0.085142,1.0,1.0,1.0,0.036213,1.0,1,1,0.944846,1.08,1,Subprime,0.014,0.018932,212.78150373666554,0.06620999999999999,1.0,139.1,162,6084.50386015174,0.018932335287502332,8
74063.28,6201.94,3,6,5,2,9,18,20.91,10,Standard,1040.09,34.79169148837655,186,Yes,117.43613984825971,227.25362186131724,High_spent_Medium_value_payments,525.504238290423,0.014,0.018932,1.0,1.0,0.084719,1.0,1.0,1.0,0.036636,1.0,1,1,0.944422,0.96,0,Subprime,0.014,0.018932,208.7501489302593,0.065787,1.0,209.1,162,6084.50386015174,0.018932335287502332,8
60437.28,4948.44,6,4,8,4,26,7,16.55,11,Standard,2133.53,36.24860309781522,170,Yes,129.38746282892166,296.7014282487651,Low_spent_Medium_value_payments,348.75510892231324,0.0353,0.026142,1.0,1.0,0.070464,1.0,1.0,1.0,0.059946,1.0,1,1,0.913894,0.96,0,Prime,0.0353,0.026142,144.99441239126088,0.044322,1.0,182.05,182,4819.052537171078,0.026141838840135788,8
60437.28,4948.44,6,4,8,4,25,9,19.55,11,Standard,2133.53,27.81302799039731,171,Yes,129.38746282892166,227.02800985697704,Low_spent_Small_value_payments,428.42852731410136,0.0353,0.026142,1.0,1.0,0.086561,1.0,1.0,1.0,0.045869,1.0,1,1,0.927974,1.0,0,Prime,0.0353,0.026142,111.25211196158924,0.060419,1.0,215.05,225,4819.052537171078,0.026141838840135788,8
23445.47,1870.789166666667,4,5,18,6,5,15,8.77,5,Standard,1455.88,24.37950830661888,161,Yes,109.79214009301548,66.25401464508073,High_spent_Medium_value_payments,261.0327619285705,0.0621,0.058656,1.0,1.0,0.139456,1.0,1.0,0.833333,0.035396,1.0,1,1,0.905897,1.04,0,Prime,0.0621,0.058656,121.8975415330944,0.0808,1.0,43.849999999999994,75,1760.9970265736515,0.05865625362526075,11
23445.47,1870.789166666667,4,5,18,6,5,18,8.77,10,Standard,1455.88,34.07627238323186,163,Yes,109.79214009301548,185.4389987713052,Low_spent_Small_value_payments,181.847777802346,0.0621,0.058656,1.0,1.0,0.097152,1.0,1.0,1.0,0.09907,1.0,1,1,0.842189,1.08,0,Near_Prime,0.0621,0.058656,170.3813619161593,0.038496,1.0,87.69999999999999,90,1760.9970265736515,0.05865625362526075,11
60125.18,5280.431666666666,3,5,4,2,6,12,3.95,4,Good,677.68,32.85510452637584,310,No,82.29577727815085,88.44666468476257,High_spent_Large_value_payments,597.3007247037533,0.0113,0.015582,1.0,1.0,0.113094,1.0,1.0,0.666667,0.016747,1.0,0,2,0.967665,1.04,0,Near_Prime,0.0113,0.015582,164.2755226318792,0.097512,0.0,15.8,72,5198.135889388515,0.015582096384500073,7
10363.34,844.6116666666667,4,4,9,3,22,14,17.95,10,Standard,64.53,32.827933995433824,140,Yes,13.96537289684516,40.91720644028639,High_spent_Small_value_payments,289.5785873295352,0.0062,0.016515,1.0,1.0,0.342449,1.0,1.0,1.0,0.048388,1.0,1,1,0.93502,1.04,1,Near_Prime,0.0062,0.016515,131.3117359817353,0.325934,1.0,179.5,308,830.6462937698216,0.01651511378963767,7
20062.86,1433.905,7,7,17,1,14,15,8.68,1,Standard,769.51,32.318309339240216,170,Yes,8.561280959665341,86.17177931035843,Low_spent_Small_value_payments,338.6574397299762,0.0384,0.005966,1.0,1.0,0.236014,1.0,1.0,0.125,0.060054,1.0,1,1,0.933934,1.08,0,Subprime,0.0384,0.005966,226.2281653746815,0.230048,1.0,8.68,210,1425.3437190403347,0.005966444440339494,8
14638.54,1134.878333333333,6,9,17,8,48,18,26.3,14,Bad,3201.91,28.677840909455448,127,Yes,80.00617264982489,57.7903921312772,Low_spent_Small_value_payments,265.69126855223124,0.2187,0.070436,1.0,1.0,0.233908,1.0,1.0,1.0,0.050877,1.0,1,0,0.87858,1.04,0,Near_Prime,0.2187,0.070436,258.100568185099,0.163472,1.0,368.2,864,1054.8721606835081,0.07043551259142329,17
38391.66,2921.3050000000007,4,1,1,1,3,2,10.08,5,Good,271.61,31.991206151734403,249,No,24.36219264840016,377.1780620505297,Low_spent_Small_value_payments,180.59024530107013,0.0071,0.008337,1.0,1.0,0.061797,1.0,1.0,1.0,0.129069,1.0,0,2,0.862548,0.96,0,Prime,0.0071,0.008337,31.991206151734403,0.053459999999999994,0.0,50.4,6,2896.9428073516005,0.008336635857106001,2
38391.66,2921.3050000000007,4,1,1,1,3,2,7.08,5,Good,271.61,39.4677889263253,250,No,24.36219264840016,176.43316878133126,Low_spent_Small_value_payments,381.3351385702688,0.0071,0.008337,1.0,1.0,0.130491,1.0,1.0,1.0,0.060375,1.0,0,2,0.931265,1.0,0,Prime,0.0071,0.008337,39.4677889263253,0.122154,0.0,35.4,6,2896.9428073516005,0.008336635857106001,2
18025.17,1599.0975,4,3,12,3,13,1,10.28,8,Good,681.54,30.60908365358365,167,No,26.15464152631533,22.385068296237183,High_spent_Medium_value_payments,361.3700401774474,0.0378,0.016346,0.25,1.0,0.225843,1.0,1.0,1.0,0.01399,1.0,0,2,0.969646,1.04,0,Prime,0.0378,0.0040865,91.82725096075094,0.209497,0.0,82.24,13,1572.9428584736847,0.016345654890602183,6
120986.25,10288.1875,3,4,5,1,0,2,4.63,2,Good,1010.15,40.46419340883698,223,No,53.7822847857429,216.0578720357705,High_spent_Small_value_payments,1018.9785931784868,0.0083,0.005227,1.0,1.0,0.099034,1.0,1.0,0.4,0.020999,1.0,0,2,0.973772,1.08,0,Prime,0.0083,0.005227,161.8567736353479,0.093807,0.0,9.26,0,10234.405215214258,0.005227068200063698,5
18980.76,1749.7299999999998,7,5,15,7,42,20,19.86,7,Bad,4561.34,25.18400701257285,11,Yes,102.98964238186709,50.23720808690844,High_spent_Medium_value_payments,271.74614953122455,0.2403,0.058827,1.0,0.091667,0.155219,1.0,1.0,1.0,0.028695,1.0,1,0,0.912428,1.04,1,Near_Prime,0.2403,0.058827,125.92003506286424,0.096392,1.0,139.01999999999998,840,1646.7403576181327,0.05882668508671646,12
70414.1,6112.841666666667,2,3,9,4,8,10,14.24,6,Good,422.72,31.987513281067585,238,No,221.08364574571152,73.04841246676695,High_spent_Medium_value_payments,567.1521084541882,0.006,0.036161,1.0,1.0,0.092765,1.0,1.0,1.0,0.011948,1.0,0,2,0.951883,0.96,0,Prime,0.006,0.036161,95.96253984320276,0.056604,0.0,85.44,80,5891.7580209209555,0.03616116638268271,7
58012.88,5023.406666666667,7,4,8,6,12,14,10.34,9,Standard,168.33,34.85592932199448,191,Yes,181.0265825010552,179.61569747142406,Low_spent_Small_value_payments,431.6983866941874,0.0029,0.036029,1.0,1.0,0.08592,1.0,1.0,1.0,0.035749,1.0,1,1,0.928208,1.08,0,Prime,0.0029,0.036029,139.42371728797792,0.049891,1.0,93.06,168,4842.380084165611,0.036029444770471444,10
42803.10000000001,3628.925000000001,5,7,22,4,27,21,20.93,13,Standard,2394.23,30.651480985426968,181,Yes,73.78777939196063,32.794055279251474,High_spent_Large_value_payments,496.310665328788,0.0559,0.020328,1.0,1.0,0.136728,1.0,1.0,1.0,0.009034,1.0,1,1,0.97063,1.04,1,Subprime,0.0559,0.020328,214.56036689798879,0.11639999999999999,1.0,272.09,567,3555.1372206080405,0.020327631946103736,11
76082.25,6082.1875,6,5,13,3,7,17,7.8,4,Standard,847.11,37.54275798383082,331,Yes,186.464782863576,568.4293438398851,Low_spent_Large_value_payments,123.32462329653902,0.0111,0.030652,1.0,1.0,0.020273,1.0,1.0,0.666667,0.093443,1.0,1,1,0.875884,1.04,1,Near_Prime,0.0111,0.030652,187.7137899191541,-0.010379,1.0,31.2,119,5895.722717136424,0.03065247994798385,8
76082.25,6082.1875,6,5,13,3,7,17,7.8,4,Standard,847.11,25.64759141912509,334,Yes,186.464782863576,201.2367239411877,Low_spent_Large_value_payments,490.5172431952363,0.0111,0.030652,1.0,1.0,0.080635,1.0,1.0,0.666667,0.033081,1.0,1,1,0.936256,0.96,1,Near_Prime,0.0111,0.030652,128.23795709562543,0.049983,1.0,31.2,119,5895.722717136424,0.03065247994798385,8
19566.15,1888.5125,5,7,5,7,5,12,7.93,8,Standard,556.73,28.43577658975172,99,Yes,58.35973691382311,186.71313052892373,Low_spent_Medium_value_payments,223.7783825572532,0.0285,0.030886,1.0,0.825,0.118432,1.0,1.0,1.0,0.098816,1.0,1,1,0.87023,1.0,0,Prime,0.0285,0.030886,199.05043612826202,0.087546,1.0,63.44,60,1830.152763086177,0.030886134340907038,14
18719.74,1843.9783333333328,8,3,32,2,7,8,9.79,13,Standard,1737.35,31.96182142231492,117,Yes,21.59014347532973,152.96503578501674,Low_spent_Medium_value_payments,289.8426540729869,0.0928,0.011702,1.0,0.975,0.157098,1.0,1.0,1.0,0.082909,1.0,1,1,0.905338,0.96,0,Near_Prime,0.0928,0.011702,95.88546426694475,0.145396,1.0,127.26999999999998,56,1822.388189858003,0.011702112206555128,5
31029.7,2519.808333333333,6,7,4,4,23,13,10.74,4,Good,1157.08,24.8966690807164,201,No,96.4699650072652,224.5038986111969,Low_spent_Small_value_payments,221.00696971487125,0.0373,0.038269,1.0,1.0,0.087673,1.0,1.0,0.5,0.08906,1.0,0,2,0.87262,1.08,1,Prime,0.0373,0.038269,174.2766835650148,0.049404,0.0,42.96,299,2423.3383683260677,0.03826945655947605,11
33349.63,2925.1358333333333,4,1,3,2,14,6,1.59,4,Good,248.58,31.825875671071906,189,No,45.898363623626565,91.36583740146204,Low_spent_Medium_value_payments,435.2493823082447,0.0075,0.015686,1.0,1.0,0.148745,1.0,1.0,1.0,0.031224,1.0,0,2,0.953074,1.08,0,Prime,0.0075,0.015686,31.825875671071906,0.13305899999999998,0.0,6.36,84,2879.2374697097066,0.01568565720728728,3
14839.245,1147.60375,3,2,10,2,11,8,8.06,6,Good,1408.61,33.85532882278319,306,No,13.418114135464675,83.74757657726072,Low_spent_Medium_value_payments,297.5946842872746,0.0949,0.011682,1.0,1.0,0.259093,1.0,1.0,1.0,0.072913,1.0,0,2,0.915332,1.08,0,Near_Prime,0.0949,0.011682,67.71065764556639,0.24741100000000002,0.0,48.36,88,1134.1856358645352,0.011682108939192193,4
46645.86,4056.155,4,3,5,2,10,10,10.89,9,Standard,1157.31,27.2666553429378,117,Yes,61.79532000232521,131.2227005038715,High_spent_Medium_value_payments,462.5974794938034,0.0248,0.015231,1.0,0.975,0.11402,1.0,1.0,1.0,0.032344,1.0,1,1,0.952414,1.08,0,Near_Prime,0.0248,0.015231,81.7999660288134,0.098789,1.0,98.01,100,3994.359679997675,0.015231195259319697,5
7005.93,835.8275,10,7,30,6,21,8,8.49,9,Standard,1703.39,26.52057972612027,117,Yes,18.672909361455407,34.40779339359872,Low_spent_Small_value_payments,320.50204724494586,0.2431,0.022314,1.0,0.975,0.382997,1.0,1.0,1.0,0.041117,1.0,1,1,0.936493,1.0,0,Prime,0.2431,0.022314,185.6440580828419,0.360683,1.0,76.41,168,817.1545906385446,0.02231392892974407,13
7005.93,835.8275,10,7,30,6,19,11,8.49,9,Standard,1703.39,38.50493158137213,118,Yes,18.672909361455407,71.80907695381697,Low_spent_Large_value_payments,263.1007636847276,0.2431,0.022314,1.0,0.983333,0.314403,1.0,1.0,1.0,0.085811,1.0,1,1,0.891746,1.04,0,Prime,0.2431,0.022314,269.53452106960486,0.292089,1.0,76.41,209,817.1545906385446,0.02231392892974407,13
53698.44,4293.87,7,5,29,5,36,23,25.44,12,Bad,3436.19,27.010513522465324,137,Yes,143.31668636274762,203.0770362595285,Low_spent_Large_value_payments,352.99327737772387,0.064,0.033369,1.0,1.0,0.08219,1.0,1.0,1.0,0.047284,1.0,1,0,0.919328,1.0,0,Subprime,0.064,0.033369,135.0525676123266,0.048820999999999996,1.0,305.28000000000003,828,4150.553313637252,0.03336927226266397,10
53698.44,4293.87,7,5,29,5,36,23,25.44,13,Bad,3436.19,29.44741035859564,139,Yes,143.31668636274762,56.39553419457289,High_spent_Medium_value_payments,479.6747794426795,0.064,0.033369,1.0,1.0,0.111686,1.0,1.0,1.0,0.013131,1.0,1,0,0.953489,1.04,0,Subprime,0.064,0.033369,147.2370517929782,0.078317,1.0,330.72,828,4150.553313637252,0.03336927226266397,10
13982.725,931.2270833333334,7,6,12,4,12,17,9.45,7,Standard,1458.61,29.783699765675536,305,Yes,37.983362942412526,44.87495591209292,Low_spent_Small_value_payments,300.26438947882787,0.1043,0.040745,1.0,1.0,0.322094,1.0,1.0,1.0,0.048137,1.0,1,1,0.911022,1.04,0,Near_Prime,0.1043,0.040745,178.70219859405321,0.28134899999999996,1.0,66.14999999999999,204,893.2437203909209,0.04074475374240005,10
20521.75,1632.145833333333,3,4,16,4,7,9,9.07,6,Standard,306.23,38.11910092574456,115,Yes,48.11081429861567,129.13887428857166,Low_spent_Large_value_payments,255.964894746146,0.0149,0.029459,1.0,0.958333,0.156731,1.0,1.0,1.0,0.079074,1.0,1,1,0.891401,1.0,1,Prime,0.0149,0.029459,152.47640370297825,0.127272,1.0,54.42,63,1584.0350190347174,0.029458982361923597,8
41026.38,3166.865,5,7,9,6,6,17,17.24,7,Standard,1241.69,37.02404424861528,139,Yes,181.8040226597808,98.29980724768214,High_spent_Medium_value_payments,286.5826700925371,0.0303,0.05739,1.0,1.0,0.090466,1.0,1.0,0.875,0.03103,1.0,1,1,0.911552,1.08,0,Prime,0.0303,0.05739,259.168309740307,0.03307600000000001,1.0,120.67999999999999,102,2985.060977340219,0.05739007901529289,13
9956.155,780.6795833333334,7,10,34,5,22,20,31.3,13,Bad,4277.82,33.211585658047774,86,Yes,38.86248875949625,96.101247971337,Low_spent_Small_value_payments,233.10422160250008,0.4296,0.049717,1.0,0.716667,0.298209,1.0,1.0,1.0,0.122942,1.0,1,0,0.82712,1.08,0,Subprime,0.4296,0.049717,332.1158565804777,0.248492,1.0,406.90000000000003,440,741.8170945738372,0.04971664808459508,15
18097.46,1482.121666666667,7,10,18,6,22,23,5.5,10,Bad,2439.06,34.575175522966646,173,Yes,57.5805970788298,30.86105219873386,High_spent_Large_value_payments,299.770517389103,0.1348,0.038824,1.0,1.0,0.202121,1.0,1.0,0.909091,0.020808,1.0,1,0,0.940328,1.0,1,Near_Prime,0.1348,0.038824,345.75175522966646,0.163297,1.0,55.0,506,1424.541069587837,0.03882392009567418,16
18097.46,1482.121666666667,7,10,18,6,22,23,3.5,10,Bad,2439.06,34.604154051993326,175,Yes,57.5805970788298,149.63242623197362,Low_spent_Small_value_payments,230.99914335586325,0.1348,0.038824,1.0,1.0,0.155752,1.0,1.0,0.909091,0.10089,1.0,1,0,0.860192,1.08,0,Near_Prime,0.1348,0.038824,346.0415405199333,0.116928,1.0,35.0,506,1424.541069587837,0.03882392009567418,16
17955.38,1428.281666666667,3,7,3,1,3,9,8.5,2,Good,153.48,35.92421116613958,229,No,12.115802575917046,139.1113636290749,Low_spent_Medium_value_payments,271.60100046167474,0.0085,0.008477,1.0,1.0,0.190026,1.0,1.0,0.25,0.09733,1.0,0,2,0.89412,1.04,0,Near_Prime,0.0085,0.008477,251.46947816297705,0.181549,0.0,17.0,27,1416.16586409075,0.008476847397177634,8
17955.38,1428.281666666667,3,7,3,1,3,9,8.5,2,Good,153.48,32.24932448220317,230,No,12.115802575917046,136.4351382062899,Low_spent_Medium_value_payments,274.2772258844596,0.0085,0.008477,1.0,1.0,0.191899,1.0,1.0,0.25,0.095457,1.0,0,2,0.895993,0.96,0,Near_Prime,0.0085,0.008477,225.7452713754222,0.18342199999999997,0.0,17.0,27,1416.16586409075,0.008476847397177634,8
18158.33,1325.1941666666671,7,9,25,4,27,14,9.52,15,Bad,1401.91,34.82894848614648,180,Yes,39.76786259442177,106.14473978523172,Low_spent_Small_value_payments,276.6068142870132,0.0772,0.029986,1.0,1.0,0.208572,1.0,1.0,1.0,0.080037,1.0,1,0,0.889893,0.96,0,Near_Prime,0.0772,0.029986,313.4605363753183,0.17858600000000002,1.0,142.79999999999998,378,1285.4263040722453,0.02998645567441803,13
37827.77,3116.314166666666,4,1,5,3,4,10,10.96,7,Good,271.88,25.68690921233153,327,No,91.6368839965363,41.3224591421376,High_spent_Large_value_payments,418.6720735279928,0.0072,0.029396,1.0,1.0,0.134305,1.0,1.0,1.0,0.013256,1.0,0,2,0.957334,1.04,1,Prime,0.0072,0.029396,25.68690921233153,0.104909,0.0,76.72,40,3024.67728267013,0.02939610161093366,4
30661.16,2338.096666666667,4,5,15,3,10,16,12.61,5,Standard,1346.55,34.35410660030202,220,Yes,52.38766844121764,68.24385570383238,High_spent_Medium_value_payments,363.1781425216167,0.0439,0.022397,1.0,1.0,0.155264,1.0,1.0,0.833333,0.029175,1.0,1,1,0.948406,0.96,1,Near_Prime,0.0439,0.022397,171.7705330015101,0.132867,1.0,63.05,160,2285.7089982254492,0.022396538453399093,8
30661.16,2338.096666666667,4,5,15,3,10,17,12.61,5,Standard,1346.55,29.91679027423105,222,Yes,52.38766844121764,265.52157539588865,Low_spent_Small_value_payments,205.9004228295604,0.0439,0.022397,1.0,1.0,0.088026,1.0,1.0,0.833333,0.113515,1.0,1,1,0.864031,1.04,0,Near_Prime,0.0439,0.022397,149.58395137115525,0.06562899999999999,1.0,63.05,170,2285.7089982254492,0.022396538453399093,8
41122.99,3661.915833333333,2,3,7,1,11,0,4.15,6,Good,439.94,28.15120603543958,266,No,29.87624053914999,50.434438169120725,High_spent_Large_value_payments,525.8809046250626,0.0107,0.008156,0.0,1.0,0.143569,1.0,1.0,1.0,0.013769,1.0,0,2,0.978069,0.96,1,Prime,0.0107,0.0,84.45361810631874,0.135413,0.0,24.900000000000002,0,3632.039592794183,0.00815640923749044,4
41122.99,3661.915833333333,2,3,7,1,2,0,5.15,6,Good,439.94,33.58820222753742,268,No,29.87624053914999,147.45372161020555,Low_spent_Large_value_payments,458.8616211839778,0.0107,0.008156,0.0,1.0,0.125272,1.0,1.0,1.0,0.040256,1.0,0,2,0.951575,1.0,0,Prime,0.0107,0.0,100.76460668261227,0.117116,0.0,30.900000000000002,0,3632.039592794183,0.00815640923749044,4
20399.82,1790.985,9,5,15,5,14,18,27.72,9,Bad,4531.3,34.38160524226797,126,Yes,64.30629889913274,91.90561669544236,High_spent_Small_value_payments,282.88658440542486,0.2221,0.035886,1.0,1.0,0.157862,1.0,1.0,1.0,0.051287,1.0,1,0,0.912779,0.96,1,Near_Prime,0.2221,0.035886,171.90802621133986,0.121976,1.0,249.48,252,1726.678701100867,0.0358855118202065,10
20399.82,1790.985,9,5,15,5,15,18,27.72,9,Bad,4531.3,29.92272674845964,127,Yes,64.30629889913274,47.67473664901232,High_spent_Medium_value_payments,317.11746445185486,0.2221,0.035886,1.0,1.0,0.176964,1.0,1.0,1.0,0.026604,1.0,1,0,0.937475,1.08,1,Near_Prime,0.2221,0.035886,149.61363374229822,0.141078,1.0,249.48,270,1726.678701100867,0.0358855118202065,10
16770.6,1488.55,5,6,25,2,30,18,11.44,4,Standard,1984.5,36.12133532043031,101,Yes,26.8692093372618,87.25192416230568,Low_spent_Medium_value_payments,314.7338665004325,0.1183,0.018038,1.0,0.841667,0.211295,1.0,1.0,0.571429,0.058576,1.0,1,1,0.923334,1.0,1,Subprime,0.1183,0.018038,216.72801192258186,0.193257,1.0,45.76,540,1461.6807906627382,0.018038474262201204,8
16770.6,1419.9059413903813,5,6,25,2,35,14,7.44,6,Standard,1984.5,31.63131765752911,103,Yes,95.51326794688046,163.7411076924131,Low_spent_Small_value_payments,248.2446829703251,0.1183,0.06722,1.0,0.858333,0.174709,1.0,1.0,0.857143,0.115237,1.0,1,1,0.817414,1.08,0,Subprime,0.1183,0.06722,189.78790594517466,0.107489,1.0,44.64,490,1324.3926734435008,0.06721997928548251,8
18128.1,1729.675,3,3,12,4,1,20,11.91,4,Standard,372.17,39.36912253119301,219,Yes,56.64915907446992,74.11983671695188,High_spent_Small_value_payments,302.19850420857824,0.0205,0.032732,1.0,1.0,0.174613,1.0,1.0,1.0,0.042827,1.0,1,1,0.924397,1.04,1,Near_Prime,0.0205,0.032732,118.10736759357903,0.14188099999999998,1.0,47.64,20,1673.02584092553,0.032732407340760064,7
18128.1,1729.675,3,3,12,4,5,21,11.91,4,Standard,372.17,36.0096314732458,220,Yes,56.64915907446992,79.80447660282016,Low_spent_Large_value_payments,306.51386432270994,0.0205,0.032732,1.0,1.0,0.177107,1.0,1.0,1.0,0.046112,1.0,1,1,0.92111,0.96,0,Near_Prime,0.0205,0.032732,108.02889441973738,0.14437499999999998,1.0,47.64,105,1673.02584092553,0.032732407340760064,7
67857.8,5498.816666666668,8,10,32,3,29,14,13.71,9,Standard,1497.68,30.46171240683168,173,Yes,116.05577633171237,73.46341583130673,High_spent_Medium_value_payments,610.3624745036475,0.0221,0.021102,1.0,1.0,0.110979,1.0,1.0,0.818182,0.013357,1.0,1,1,0.965535,1.0,0,Near_Prime,0.0221,0.021102,304.6171240683168,0.089877,1.0,123.39000000000001,406,5382.7608903349565,0.021101753633917312,13
67857.8,5498.816666666668,8,10,32,3,29,17,13.71,9,Standard,1497.68,28.12673594049812,174,Yes,116.05577633171237,513.7407939581025,Low_spent_Large_value_payments,190.08509637685185,0.0221,0.021102,1.0,1.0,0.034562,1.0,1.0,0.818182,0.093411,1.0,1,1,0.885467,1.08,1,Subprime,0.0221,0.021102,281.26735940498116,0.013460000000000003,1.0,123.39000000000001,493,5382.7608903349565,0.021101753633917312,13
18354.805,1457.5670833333334,0,3,8,1,28,7,5.85,4,Good,863.63,26.007070990092465,180,No,13.915906204021931,181.2713981543605,Low_spent_Small_value_payments,240.5694039749509,0.047,0.009541,1.0,1.0,0.164935,1.0,1.0,1.0,0.12428,1.0,0,2,0.866087,0.96,0,Near_Prime,0.047,0.009541,78.02121297027739,0.155394,0.0,23.4,196,1443.6511771293115,0.009540806427784756,4
61778.7,4955.224999999999,7,4,18,4,30,10,6.0600000000000005,2,Standard,519.01,37.037652107911136,162,No,131.98382504529346,193.9679317606519,High_spent_Small_value_payments,429.5707431940546,0.0084,0.02663,1.0,1.0,0.086673,1.0,1.0,0.4,0.039136,1.0,0,1,0.934221,1.08,0,Prime,0.0084,0.02663,148.15060843164454,0.060043,0.0,12.120000000000001,300,4823.241174954706,0.026629909869970284,8
43894.24,3690.853333333333,4,7,16,4,6,14,12.69,3,Standard,1422.84,26.753290152363657,329,Yes,142.96344781536104,72.269956216913,High_spent_Medium_value_payments,403.8519293010593,0.0324,0.038724,1.0,1.0,0.10939,1.0,1.0,0.375,0.019576,1.0,1,1,0.941685,1.04,1,Prime,0.0324,0.038724,187.2730310665456,0.070666,1.0,38.07,84,3547.889885517972,0.03872403232397126,11
72583.31999999999,6093.61,7,3,10,2,27,17,7.66,5,Standard,1019.44,29.12832618378475,191,Yes,104.01673038444768,623.41868459225,Low_spent_Small_value_payments,171.92558502330238,0.014,0.017067,1.0,1.0,0.028209,1.0,1.0,1.0,0.10229,1.0,1,1,0.880623,0.96,1,Subprime,0.014,0.017067,87.38497855135425,0.011142000000000003,1.0,38.3,459,5989.593269615552,0.017067003530077837,5
15649.26,1420.105,4,6,8,1,14,1,2.15,6,Good,195.62,28.632422372057,279,No,7.85394640965675,80.47799072248316,High_spent_Small_value_payments,313.6785628678601,0.0125,0.005527,0.5,1.0,0.220729,1.0,1.0,0.857143,0.056631,1.0,0,2,0.937799,1.08,0,Prime,0.0125,0.0027635,171.79453423234202,0.215202,0.0,12.899999999999999,14,1412.2510535903432,0.005526647509970587,7
