Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,Default_Flag,Borrower_Tier
18290.89,1228.2408333333333,8,4,14,1,28,16,5.16,7,Standard,527.37,29.933121350340706,315,Yes,12.796158289802731,High_spent_Medium_value_payments,339.774226485736,0.0288,0.01041,1.0,1.0,0.27641,1.0,0,Subprime
9400.43,847.3691666666667,7,8,22,5,30,19,29.9,16,Bad,4505.63,29.55426851595955,76,Yes,30.33870136336024,High_spent_Small_value_payments,289.2069816410367,0.4792,0.035761,1.0,0.633333,0.340898,1.0,0,Subprime
9900.0,926.0,7,9,27,2,31,9,10.73,13,Standard,1784.98,36.18658606686768,194,Yes,10.729408355400956,High_spent_Small_value_payments,295.01567093927656,0.1803,0.011574,1.0,1.0,0.318248,1.0,0,Near_Prime
9900.0,926.0,7,9,27,2,31,8,16.73,13,Standard,1784.98,28.299524666881773,196,Yes,10.729408355400956,Low_spent_Medium_value_payments,331.6357652063067,0.1803,0.011574,1.0,1.0,0.357752,1.0,1,Near_Prime
38197.25,3191.104166666666,1,6,9,2,5,6,5.28,6,Good,898.75,31.20124323227613,240,No,44.12466475857941,High_spent_Medium_value_payments,485.1234082339563,0.0235,0.013823,1.0,1.0,0.151976,1.0,0,Prime
38197.25,3191.104166666666,1,6,9,2,5,7,4.28,6,Good,898.75,30.700684566089016,242,No,44.12466475857941,High_spent_Medium_value_payments,422.6244811930701,0.0235,0.013823,1.0,1.0,0.132397,1.0,0,Prime
17271.525,1269.29375,8,3,5,1,14,18,4.74,2,Good,899.28,31.701334842404137,330,No,13.314419454257422,Low_spent_Small_value_payments,328.3537002293954,0.0521,0.010481,1.0,1.0,0.258486,1.0,1,Subprime
9968.5,1123.7083333333337,8,6,31,6,32,27,3.62,6,Bad,1756.54,37.53997485542939,203,Yes,34.811324149680125,Low_spent_Small_value_payments,235.6532764059724,0.1762,0.030951,1.0,1.0,0.209524,1.0,1,Near_Prime
9968.5,1123.7083333333337,8,6,31,6,32,24,1.38,6,Bad,1756.54,27.305058897132632,204,Yes,34.811324149680125,Low_spent_Small_value_payments,323.94062854134614,0.1762,0.030951,1.0,1.0,0.288022,1.0,0,Near_Prime
9968.5,1123.7083333333337,8,6,31,6,32,24,1.38,8,Bad,1756.54,34.97927190540075,206,Yes,34.811324149680125,High_spent_Small_value_payments,299.2355369825367,0.1762,0.030951,1.0,1.0,0.266056,1.0,1,Near_Prime
105295.08,8854.59,2,3,7,4,6,0,10.02,6,Good,321.36,31.38830357661269,280,No,178.3674403034312,Low_spent_Large_value_payments,617.5231855869778,0.0031,0.020142,0.0,1.0,0.069733,1.0,0,Prime
105295.08,8854.59,2,3,7,4,6,0,10.02,6,Good,321.36,26.51436530458153,282,No,178.3674403034312,High_spent_Large_value_payments,761.6113055678128,0.0031,0.020142,0.0,1.0,0.086003,1.0,0,Prime
68611.44,5790.62,3,3,5,2,22,0,6.87,2,Good,1116.18,27.641835661766216,198,No,89.4405593491455,High_spent_Large_value_payments,685.6601102697502,0.0163,0.015443,0.0,1.0,0.118388,1.0,0,Prime
7187.17,488.9308333333333,8,8,22,5,32,22,15.44,9,Bad,1438.65,36.14398342178766,84,Yes,26.825212964975705,Low_spent_Small_value_payments,282.98462574941465,0.2001,0.054753,1.0,0.7,0.577601,1.0,1,Near_Prime
76079.16,6462.93,0,5,3,4,15,0,10.18,4,Good,731.36,35.65407186182039,254,No,136.93892377821143,Low_spent_Medium_value_payments,319.0444948041666,0.0096,0.021185,0.0,1.0,0.049358,1.0,0,Prime
20346.15,1901.5125,10,6,24,8,30,21,1.1900000000000004,14,Bad,1543.16,34.39259124684364,85,Yes,72.29389799140776,Low_spent_Large_value_payments,282.37503523040374,0.0758,0.037999,1.0,0.708333,0.148422,1.0,0,Near_Prime
29378.06,2312.1716666666666,7,6,17,4,19,8,8.81,6,Standard,1078.84,27.68549920108263,187,Yes,93.0172931787162,Low_spent_Large_value_payments,304.69378110414044,0.0367,0.040212,1.0,1.0,0.131721,1.0,0,Prime
29378.06,2312.1716666666666,7,6,17,4,19,8,8.81,6,Standard,1078.84,34.776092838399784,189,Yes,93.0172931787162,Low_spent_Large_value_payments,312.248757428103,0.0367,0.040212,1.0,1.0,0.134987,1.0,0,Prime
12382.94,1061.9116666666666,4,3,10,3,25,14,18.06,7,Standard,407.8,37.72656782008164,290,Yes,20.801950255042343,Low_spent_Small_value_payments,325.7931123130608,0.0329,0.019571,1.0,1.0,0.30651,1.0,0,Near_Prime
12382.94,1061.9116666666666,4,3,10,3,28,15,18.06,7,Standard,407.8,26.33023030759347,292,Yes,20.801950255042343,High_spent_Small_value_payments,275.4258279290434,0.0329,0.019571,1.0,1.0,0.259124,1.0,0,Near_Prime
37452.59,2962.049166666666,4,3,1,1,8,9,3.1100000000000003,8,Good,1286.4,24.382269274949063,210,No,29.05427308361383,High_spent_Medium_value_payments,423.9286974938232,0.0343,0.009806,1.0,1.0,0.143072,1.0,0,Subprime
37452.59,2962.049166666666,4,3,1,1,4,9,4.11,8,Good,1286.4,28.885618973090263,212,No,29.05427308361383,High_spent_Medium_value_payments,406.4572932942173,0.0343,0.009806,1.0,1.0,0.137175,1.0,0,Subprime
37452.59,2962.049166666666,4,3,1,1,4,9,4.11,8,Good,1286.4,31.49484330681819,213,No,29.05427308361383,Low_spent_Medium_value_payments,405.207211844136,0.0343,0.009806,1.0,1.0,0.136753,1.0,0,Subprime
32033.29,2674.4408333333336,5,3,5,4,19,15,0.64,5,Standard,1475.3,30.609371643097983,207,No,71.30115649571735,Low_spent_Large_value_payments,318.49858148804384,0.0461,0.02665,1.0,1.0,0.119045,1.0,0,Near_Prime
28023.54,2532.295,5,4,12,3,9,8,14.37,8,Standard,1151.05,26.51145212271637,80,Yes,41.31955337506004,Low_spent_Small_value_payments,318.82183504349683,0.0411,0.016311,1.0,0.666667,0.125853,1.0,0,Prime
28023.54,2532.295,5,4,12,3,9,8,14.37,8,Standard,1151.05,35.80422019666262,82,Yes,41.31955337506004,High_spent_Medium_value_payments,389.60221400846666,0.0411,0.016311,1.0,0.683333,0.153793,1.0,0,Prime
30784.67,2682.3891666666664,4,7,9,2,30,16,8.28,3,Standard,1362.65,27.35288649848692,250,Yes,28.16220960287093,High_spent_Small_value_payments,443.8482495148148,0.0443,0.010495,1.0,1.0,0.165406,1.0,1,Subprime
165368.56,13561.713333333331,2,2,1,1,0,11,9.22,0,Good,1200.66,45.82723715029722,167,No,78.52806890571001,High_spent_Large_value_payments,1407.7331928437509,0.0073,0.00579,1.0,1.0,0.103794,1.0,0,Subprime
48644.8,4142.733333333334,6,6,5,4,7,13,4.12,2,Standard,539.35,34.65376873313427,320,No,121.55867101136693,High_spent_Medium_value_payments,394.0895577587271,0.0111,0.029336,1.0,1.0,0.095105,1.0,0,Prime
48644.8,4142.733333333334,6,6,5,4,7,13,2.88,5,Standard,539.35,40.58988595655522,321,No,121.55867101136693,High_spent_Large_value_payments,492.62178979928734,0.0111,0.029336,1.0,1.0,0.118884,1.0,0,Prime
28747.25,2416.5663178882737,3,4,3,2,10,7,1.59,7,Good,1464.69,31.9978586665007,163,No,153.47244755817374,Low_spent_Small_value_payments,175.37558096672134,0.0509,0.063482,1.0,1.0,0.072542,1.0,0,Prime
23923.54,1729.628333333333,4,7,15,4,22,14,11.46,1,Standard,877.44,32.82472005269674,291,No,78.25312441831224,High_spent_Medium_value_payments,290.7713290375583,0.0367,0.045217,1.0,1.0,0.168015,1.0,1,Prime
23923.54,1729.628333333333,4,7,15,4,26,12,11.46,1,Standard,877.44,37.97042209584307,293,No,78.25312441831224,Low_spent_Large_value_payments,224.40948020601525,0.0367,0.045217,1.0,1.0,0.129669,1.0,0,Prime
36760.86,2967.405,6,5,17,5,16,17,21.76,12,Bad,3596.56,23.80495771926989,143,Yes,151.63542048135594,Low_spent_Small_value_payments,172.8365769702313,0.0978,0.051083,1.0,1.0,0.058225,1.0,1,Near_Prime
28059.97,2312.330833333333,3,7,6,1,11,9,10.37,4,Good,80.83,31.72172989424352,301,No,21.49196549599352,High_spent_Medium_value_payments,362.9631927222452,0.0029,0.00929,1.0,1.0,0.156901,1.0,1,Near_Prime
40636.56,3460.38,2,6,1,1,15,9,5.91,7,Good,490.98,32.95629812870813,287,No,31.226807238957097,High_spent_Medium_value_payments,448.00837001214006,0.0121,0.009021,1.0,1.0,0.129431,1.0,0,Subprime
40636.56,3460.38,2,6,1,1,15,7,5.91,7,Good,490.98,39.82619018621524,289,No,31.226807238957097,High_spent_Large_value_payments,466.48221979913046,0.0121,0.009021,1.0,1.0,0.134768,1.0,1,Near_Prime
11603.81,900.9841666666664,6,7,12,2,24,18,7.4,4,Good,10.55,40.9957959958239,203,No,15.04266866289958,Low_spent_Small_value_payments,279.96650828467324,0.0009,0.016677,1.0,1.0,0.31039,1.0,1,Subprime
65163.0,5586.25,3,3,6,5,9,6,18.2,4,Standard,64.66,41.26342489375519,120,Yes,224.52070041763284,High_spent_Small_value_payments,489.6682410928136,0.001,0.040184,1.0,1.0,0.08764,1.0,0,Prime
25290.87,1868.5725,3,5,17,3,7,12,17.1,5,Standard,340.65,35.34062051439922,222,Yes,59.86693431956216,High_spent_Medium_value_payments,307.1445867094638,0.0135,0.032022,1.0,1.0,0.164286,1.0,1,Near_Prime
17199.795,1489.31625,8,6,20,4,30,9,11.28,5,Standard,1285.78,31.24506556897452,160,Yes,35.003768821985155,Low_spent_Medium_value_payments,250.72798922446324,0.0748,0.023487,1.0,1.0,0.168238,1.0,0,Prime
85653.96,7211.830000000001,8,6,12,4,7,21,9.04,3,Standard,883.74,36.23350195032317,210,No,229.08597201647217,High_spent_Small_value_payments,350.32338212834844,0.0103,0.031761,1.0,1.0,0.048569,1.0,1,Near_Prime
20455.92,1935.66,8,9,30,5,20,21,16.08,14,Bad,4176.67,28.78547469593112,79,Yes,48.49145578450728,High_spent_Large_value_payments,356.1891597494283,0.2042,0.025039,1.0,0.658333,0.183919,1.0,0,Subprime
7832.295,488.69125,9,9,15,5,30,24,8.18,8,Bad,3951.21,37.073677938184645,13,Yes,27.09386204643617,Low_spent_Small_value_payments,271.5097679178747,0.5044,0.055328,1.0,0.108333,0.554451,1.0,0,Subprime
8886.055,544.5045833333334,8,3,6,6,12,11,12.43,12,Standard,1190.59,24.465047513524866,199,Yes,34.78888164233539,Low_spent_Small_value_payments,269.9557462477376,0.134,0.063774,1.0,1.0,0.494873,1.0,0,Prime
31700.3,2444.6916666666666,10,8,16,5,30,17,5.779999999999999,9,Standard,2482.73,22.387678233517423,94,Yes,66.86611733982244,High_spent_Medium_value_payments,323.8523702868347,0.0783,0.02734,1.0,0.783333,0.132417,1.0,1,Near_Prime
21131.71,1882.9758333333327,8,5,17,1,9,10,11.55,7,Standard,34.15,29.116945418397574,138,Yes,10.58715057640178,High_spent_Medium_value_payments,348.6734831243864,0.0016,0.00562,1.0,1.0,0.185073,1.0,1,Subprime
21131.71,1882.9758333333327,8,5,17,1,7,10,11.55,7,Standard,34.15,35.822308843730134,139,Yes,10.58715057640178,Low_spent_Small_value_payments,229.8251597313113,0.0016,0.00562,1.0,1.0,0.121989,1.0,1,Subprime
20637.2,1668.7666666666669,4,5,14,4,11,18,3.74,4,Standard,1387.48,27.625093382609247,226,Yes,68.57490437116253,High_spent_Small_value_payments,321.96531376484245,0.0672,0.041069,1.0,1.0,0.192821,1.0,0,Near_Prime
122922.24,10210.52,2,4,10,1,16,7,6.45,8,Good,1424.04,40.69371615518869,201,No,59.65608313787898,High_spent_Large_value_payments,1061.5743960826453,0.0116,0.005842,1.0,1.0,0.103959,1.0,1,Near_Prime
89913.09,7648.7575,8,4,10,3,24,13,19.7,4,Standard,315.5,27.93961442672142,284,Yes,207.9658973926408,High_spent_Large_value_payments,739.3677709358441,0.0035,0.027186,1.0,1.0,0.096652,1.0,1,Near_Prime
89913.09,7648.7575,8,4,10,3,19,13,20.7,4,Standard,315.5,30.03903881562297,287,Yes,207.9658973926408,High_spent_Large_value_payments,611.4380444127785,0.0035,0.027186,1.0,1.0,0.079929,1.0,0,Near_Prime
59861.2,4847.433333333333,3,4,6,4,24,10,13.04,3,Standard,511.5,41.40119669448242,299,Yes,157.3423557694311,High_spent_Medium_value_payments,416.3673800691269,0.0085,0.032452,1.0,1.0,0.085877,1.0,0,Prime
18292.21,1477.3508333333332,8,7,25,7,48,21,17.73,8,Bad,3489.9,27.08080542652575,73,Yes,103.58768147436204,High_spent_Medium_value_payments,236.19373307064856,0.1908,0.07007,1.0,0.608333,0.159768,1.0,1,Near_Prime
7567.63,672.6358333333334,6,5,11,2,18,18,15.36,7,Standard,2583.31,31.517584078429337,76,Yes,7.3401274994922705,Low_spent_Small_value_payments,310.6319754247092,0.3413,0.010896,1.0,0.633333,0.461127,1.0,1,Subprime
7567.63,672.6358333333334,6,5,11,2,18,18,15.36,7,Standard,2583.31,34.250910397545745,77,Yes,7.3401274994922705,Low_spent_Small_value_payments,269.21822311604296,0.3413,0.010896,1.0,0.641667,0.399649,1.0,0,Subprime
14679.83,1183.319166666667,10,10,18,6,21,17,8.88,8,Bad,1784.88,36.98966478593794,88,Yes,71.2976375186154,Low_spent_Small_value_payments,275.0413177273445,0.1216,0.060201,1.0,0.733333,0.232236,1.0,1,Near_Prime
14679.83,1183.319166666667,10,10,18,6,20,19,8.88,8,Bad,1784.88,25.569936021842505,89,Yes,71.2976375186154,Low_spent_Medium_value_payments,267.65622170086783,0.1216,0.060201,1.0,0.741667,0.226,1.0,0,Near_Prime
34744.15,2784.3458333333333,3,2,3,3,1,13,5.48,3,Good,219.59,30.30446954285998,337,No,52.21889441680582,Low_spent_Large_value_payments,420.3270976029248,0.0063,0.018748,1.0,1.0,0.150907,1.0,1,Near_Prime
34744.15,2784.3458333333333,3,2,3,3,5,10,7.48,3,Good,219.59,24.73367042058901,338,No,52.21889441680582,High_spent_Medium_value_payments,408.473748418936,0.0063,0.018748,1.0,1.0,0.146651,1.0,0,Prime
95460.81,7989.0675,2,5,5,3,3,5,3.46,7,Good,184.44,36.11180329293792,282,No,201.50564012168743,Low_spent_Medium_value_payments,358.7093335219388,0.0019,0.02522,1.0,1.0,0.044894,1.0,0,Prime
95460.81,7989.0675,2,5,5,3,3,5,3.46,7,Good,184.44,29.12842320166208,283,No,201.50564012168743,High_spent_Large_value_payments,640.443757916991,0.0019,0.02522,1.0,1.0,0.080155,1.0,0,Prime
95460.81,7989.0675,2,5,5,3,8,5,3.46,7,Good,184.44,28.17623046841923,284,No,201.50564012168743,High_spent_Large_value_payments,712.9716879968165,0.0019,0.02522,1.0,1.0,0.089232,1.0,0,Prime
92650.2,7909.850000000001,5,2,3,3,1,3,8.65,6,Good,872.0,23.175200259090968,174,No,220.4071636254074,High_spent_Small_value_payments,491.619048648968,0.0094,0.027861,0.75,1.0,0.062145,1.0,0,Prime
2215717.0,3170.55,6,3,20,7,22,10,7.76,10,Standard,1462.53,25.28226852012313,154,Yes,197.1080745500404,Low_spent_Medium_value_payments,157.40584799883857,0.0007,0.062149,1.0,1.0,0.049631,1.0,0,Prime
39513.84,2993.82,4,2,11,3,9,11,9.63,4,Good,1029.0,31.50720185921717,290,No,89.80089295649952,High_spent_Small_value_payments,346.2842431263598,0.026,0.029985,1.0,1.0,0.115628,1.0,0,Prime
21001.62,1452.135,7,6,18,5,26,18,13.61,10,Standard,1371.56,35.714511196265576,206,Yes,72.79111089743007,Low_spent_Medium_value_payments,302.35642919592703,0.0653,0.050092,1.0,1.0,0.208072,1.0,0,Near_Prime
21001.62,1452.135,7,6,18,5,27,18,15.61,10,Standard,1371.56,28.61848307104304,207,Yes,72.79111089743007,Low_spent_Small_value_payments,254.5849551355465,0.0653,0.050092,1.0,1.0,0.175197,1.0,0,Near_Prime
29879.43,2450.9525,6,5,10,3,5,18,11.79,8,Standard,1286.59,29.17918744882696,254,No,66.95682032796773,Low_spent_Large_value_payments,303.29224528689565,0.0431,0.027308,1.0,1.0,0.123694,1.0,0,Subprime
29879.43,2450.9525,6,5,10,3,0,19,11.79,8,Standard,1286.59,37.524456372432496,256,No,66.95682032796773,Low_spent_Large_value_payments,378.82733552284094,0.0431,0.027308,1.0,1.0,0.1545,1.0,0,Subprime
34435.82,2740.651666666666,6,4,14,1,14,13,18.81,7,Standard,360.11,37.08074378680121,109,Yes,27.827486038488328,High_spent_Medium_value_payments,419.1682734017203,0.0105,0.01015,1.0,0.908333,0.152889,1.0,1,Subprime
26690.13,2326.1775,6,7,15,7,6,15,10.91,6,Standard,661.26,26.496206258224817,135,Yes,150.2627869589389,Low_spent_Large_value_payments,152.00171788612042,0.0248,0.064569,1.0,1.0,0.065316,1.0,0,Prime
16640.35,1253.6958333333332,5,6,9,1,21,8,6.24,6,Standard,1128.37,28.05988857814988,180,Yes,7.50474037991982,Low_spent_Medium_value_payments,337.93731995851897,0.0678,0.005981,1.0,1.0,0.269338,1.0,1,Near_Prime
20804.18,1515.6816666666666,10,8,22,8,27,21,21.44,13,Bad,3804.18,26.368056510850263,136,Yes,134.88668221832157,Low_spent_Small_value_payments,183.3080393412207,0.1828,0.088935,1.0,1.0,0.120861,1.0,1,Near_Prime
43200.9,3807.075,8,9,16,4,33,22,6.88,12,Bad,1404.99,36.689475853862746,121,Yes,117.8338399423386,High_spent_Medium_value_payments,461.0312254412705,0.0325,0.030943,1.0,1.0,0.121067,1.0,0,Subprime
43200.9,3807.075,8,9,16,4,32,25,12.88,12,Bad,1404.99,28.854262038182448,122,Yes,117.8338399423386,High_spent_Medium_value_payments,440.7619586214795,0.0325,0.030943,1.0,1.0,0.115744,1.0,1,Subprime
17238.11,1599.509166666667,8,8,23,9,47,16,1.46,11,Bad,1500.09,26.72502555371717,94,Yes,84.144303350945,High_spent_Small_value_payments,239.4772633784625,0.087,0.052573,1.0,0.783333,0.149626,1.0,1,Prime
17238.11,1599.509166666667,8,8,23,9,45,16,1.46,11,Bad,1500.09,38.41671993286128,95,Yes,84.144303350945,Low_spent_Small_value_payments,154.65731851137795,0.087,0.052573,1.0,0.791667,0.09663,1.0,1,Prime
17238.11,1599.509166666667,8,8,23,9,47,16,1.46,11,Bad,1500.09,28.440591647682474,97,Yes,84.144303350945,Low_spent_Small_value_payments,179.21980971875087,0.087,0.052573,1.0,0.808333,0.111977,1.0,1,Prime
65929.12,5649.093333333332,6,5,18,2,8,9,17.76,12,Standard,1329.17,30.682008117808472,207,Yes,64.91669021308391,High_spent_Large_value_payments,688.716222328196,0.0202,0.011489,1.0,1.0,0.121895,1.0,0,Near_Prime
15334.13,1462.8441666666663,7,9,30,3,36,15,12.8,11,Bad,2339.82,23.479764302573887,140,Yes,19.401181932229143,Low_spent_Small_value_payments,248.78899043352385,0.1526,0.013254,1.0,1.0,0.169956,1.0,1,Near_Prime
61976.44,5027.703333333334,1,5,8,4,1,14,11.01,6,Good,78.47,33.45209378356567,183,No,190.5567505612649,High_spent_Medium_value_payments,475.50153517479714,0.0013,0.037894,1.0,1.0,0.094557,1.0,0,Near_Prime
87416.52,7037.71,2,7,6,3,4,1,6.67,5,Good,814.52,41.86225657780472,183,No,151.85679759335918,High_spent_Large_value_payments,676.1798761632112,0.0093,0.021575,0.25,1.0,0.096066,1.0,0,Prime
87416.52,7037.71,2,7,6,3,4,2,6.67,5,Good,814.52,32.25971797280767,185,No,151.85679759335918,High_spent_Medium_value_payments,527.2654905818075,0.0093,0.021575,0.5,1.0,0.074909,1.0,0,Prime
87416.52,7037.71,2,7,6,3,4,2,6.67,5,Good,814.52,36.57622427626968,186,No,151.85679759335918,Low_spent_Medium_value_payments,189.1111141653041,0.0093,0.021575,0.5,1.0,0.026867,1.0,0,Prime
19723.82,1398.6516666666666,10,8,23,3,50,16,6.45,10,Bad,2683.21,34.53416367858518,130,Yes,48.84009701836088,High_spent_Medium_value_payments,310.2749772019185,0.136,0.034894,1.0,1.0,0.22168,1.0,1,Subprime
19723.82,1398.6516666666666,10,8,23,3,50,16,2.45,10,Bad,2683.21,23.54307145679673,131,Yes,48.84009701836088,Low_spent_Small_value_payments,243.36979082467928,0.136,0.034894,1.0,1.0,0.173879,1.0,0,Subprime
16133.43,1283.4525,6,7,16,2,47,23,9.64,11,Bad,1494.81,40.25730425228869,122,Yes,24.257117975579465,Low_spent_Small_value_payments,277.6610468035177,0.0926,0.018885,1.0,1.0,0.216171,1.0,1,Subprime
61737.94,4888.828333333334,5,3,20,3,12,20,10.38,6,Standard,161.0,28.17334041303905,307,No,111.63727651838812,High_spent_Medium_value_payments,514.3779505300089,0.0026,0.022831,1.0,1.0,0.105193,1.0,0,Subprime
160350.4,13274.533333333333,2,5,6,3,4,0,9.65,5,Good,1077.27,33.36168760432988,317,No,212.42935211292783,High_spent_Medium_value_payments,1126.8076276257548,0.0067,0.016002,0.0,1.0,0.084879,1.0,0,Prime
7471.91,597.6591666666667,8,8,18,6,33,18,18.95,10,Standard,1814.13,37.48477356562173,198,Yes,18.694162128399395,High_spent_Medium_value_payments,271.3745544482084,0.2428,0.031227,1.0,1.0,0.453304,1.0,0,Near_Prime
61756.52,5312.376666666666,9,5,33,4,43,17,2.35,10,Bad,1854.48,29.26096445730596,69,Yes,126.57994723128286,High_spent_Small_value_payments,498.9994596010153,0.03,0.023823,1.0,0.575,0.093914,1.0,1,Near_Prime
12766.425,1206.86875,3,4,13,3,6,17,6.3100000000000005,0,Standard,1415.51,24.0822418688774,318,Yes,27.97205372495192,Low_spent_Large_value_payments,313.82374771570613,0.1109,0.023158,1.0,1.0,0.259816,1.0,0,Near_Prime
60271.92,4782.66,6,7,27,6,27,23,28.85,13,Bad,4546.95,28.50413797301448,88,Yes,203.6057950577473,Low_spent_Large_value_payments,413.73506047283365,0.0754,0.042563,1.0,0.733333,0.086489,1.0,0,Near_Prime
10917.655,1121.3963522601218,5,4,19,6,8,17,16.49,7,Standard,278.25,33.121786923846976,153,Yes,94.3119662527189,Low_spent_Small_value_payments,231.9869255444301,0.0255,0.084027,1.0,1.0,0.206689,1.0,0,Prime
14115.22,1323.8684724490167,6,5,16,9,16,17,6.54,13,Bad,3346.41,27.503426081439446,39,Yes,82.17575264379273,Low_spent_Small_value_payments,246.19190752804943,0.2371,0.062026,1.0,0.325,0.185824,1.0,0,Near_Prime
14115.22,1323.8684724490167,6,5,16,9,16,20,6.54,13,Bad,3346.41,37.94406890313768,310,Yes,82.17575264379273,High_spent_Small_value_payments,247.06177387432663,0.2371,0.062026,1.0,1.0,0.18648,1.0,0,Near_Prime
9238.24,881.8533333333335,6,7,25,7,35,23,3.7,11,Bad,3985.22,31.880583415139217,95,Yes,38.77068857728457,Low_spent_Small_value_payments,258.980437682322,0.4313,0.043915,1.0,0.791667,0.293345,1.0,0,Near_Prime
9238.24,881.8533333333335,6,7,25,7,32,25,2.7,11,Bad,3985.22,24.789487795858307,96,Yes,38.77068857728457,Low_spent_Small_value_payments,304.9405394311545,0.4313,0.043915,1.0,0.8,0.345403,1.0,1,Near_Prime
16909.09,1254.0908333333334,9,10,28,5,41,16,10.98,6,Bad,1890.74,24.054921402261147,113,Yes,37.43267819051026,Low_spent_Large_value_payments,282.4985961412292,0.1118,0.029825,1.0,0.941667,0.225082,1.0,0,Near_Prime
43610.13,3640.1775,2,4,9,4,12,6,10.29,1,Good,1371.99,38.31523339898812,287,No,133.36136517364062,High_spent_Medium_value_payments,406.3371216437194,0.0315,0.036626,1.0,1.0,0.111595,1.0,0,Prime
43610.13,3640.1775,2,4,9,4,7,6,10.29,1,Good,1371.99,29.610793964361683,289,No,133.36136517364062,High_spent_Small_value_payments,274.4356205489923,0.0315,0.036626,1.0,1.0,0.07537,1.0,1,Prime
60335.25,5120.9375,9,9,15,2,44,15,11.04,7,Bad,1814.22,24.39429120789916,174,Yes,92.4254713823744,Low_spent_Small_value_payments,80.07462896251529,0.0301,0.018045,1.0,1.0,0.015634,1.0,0,Subprime
60335.25,5120.9375,9,9,15,2,44,16,11.04,9,Bad,1814.22,36.15062642198272,175,Yes,92.4254713823744,Low_spent_Small_value_payments,95.73979840149632,0.0301,0.018045,1.0,1.0,0.018692,1.0,0,Subprime
26922.65,2343.554166666667,4,7,17,3,26,16,3.54,4,Standard,1179.89,27.465710396469287,211,No,58.959535606094185,Low_spent_Large_value_payments,240.52805625030533,0.0438,0.025147,1.0,1.0,0.10259,1.0,0,Near_Prime
28356.18,2425.015,10,9,31,7,38,24,16.0,16,Bad,4157.2,32.08465652145525,59,Yes,140.69844312173998,High_spent_Large_value_payments,299.170238457319,0.1466,0.057996,1.0,0.491667,0.123318,1.0,1,Near_Prime
24372.88,1981.073333333333,5,6,13,3,26,10,6.4,3,Standard,719.48,36.43532876866828,291,Yes,55.34957705213726,Low_spent_Small_value_payments,288.2477263776445,0.0295,0.027925,1.0,1.0,0.145427,1.0,0,Prime
24881.15,2304.429166666667,4,6,19,2,8,7,17.84,9,Standard,931.68,41.119145234743904,185,Yes,40.173666849441695,Low_spent_Small_value_payments,226.09961011567367,0.0374,0.017426,1.0,1.0,0.098073,1.0,0,Prime
24881.15,2304.429166666667,4,6,19,2,8,10,17.84,9,Standard,931.68,31.336796926277447,186,Yes,40.173666849441695,High_spent_Medium_value_payments,382.2165286416852,0.0374,0.017426,1.0,1.0,0.16579,1.0,1,Near_Prime
72152.8,5849.733333333334,4,7,3,3,14,6,9.04,5,Good,847.35,26.78113523180052,297,No,171.80656687493232,High_spent_Small_value_payments,357.2738400999455,0.0117,0.029365,1.0,1.0,0.061065,1.0,0,Prime
32919.12,2723.26,7,10,26,4,43,24,5.86,10,Bad,1960.47,36.64141827445399,147,Yes,78.67040473231745,Low_spent_Small_value_payments,307.1806772892048,0.0596,0.028878,1.0,1.0,0.112757,1.0,0,Subprime
32919.12,2723.26,7,10,26,4,43,25,5.86,10,Bad,1960.47,40.300363782866576,148,Yes,78.67040473231745,Low_spent_Small_value_payments,298.22466531180663,0.0596,0.028878,1.0,1.0,0.10947,1.0,0,Subprime
53143.17,4554.5975,8,8,18,7,47,15,4.66,11,Bad,3687.18,27.592002705411414,64,Yes,220.1441268792668,High_spent_Medium_value_payments,415.2935080239215,0.0694,0.048324,1.0,0.533333,0.091161,1.0,1,Near_Prime
53143.17,4554.5975,8,8,18,7,44,16,1.34,11,Bad,3687.18,28.10308231204524,67,Yes,220.1441268792668,High_spent_Small_value_payments,350.718194822344,0.0694,0.048324,1.0,0.558333,0.076986,1.0,0,Near_Prime
34315.71,3018.6425,4,4,19,2,15,11,9.36,4,Standard,24.75,34.906095066489,164,Yes,37.61166736128091,High_spent_Large_value_payments,431.8342173766549,0.0007,0.012456,1.0,1.0,0.143008,1.0,0,Near_Prime
34315.71,3018.6425,4,4,19,2,20,11,13.36,8,Standard,24.75,28.98723437749157,166,Yes,37.61166736128091,Low_spent_Small_value_payments,389.6000365691034,0.0007,0.012456,1.0,1.0,0.129022,1.0,1,Near_Prime
70686.44,5805.536666666668,0,1,4,4,13,10,0.93,2,Good,1488.12,31.09186738431957,240,No,164.4569489963524,High_spent_Large_value_payments,571.0361523787768,0.0211,0.028323,1.0,1.0,0.098344,1.0,0,Prime
31280.63,2499.7191666666668,8,4,11,1,16,8,8.15,8,Standard,385.83,37.88785905766744,257,Yes,21.39713946894855,High_spent_Small_value_payments,357.375431495302,0.0123,0.008556,1.0,1.0,0.142909,1.0,1,Near_Prime
