Customer_ID,County,Population_Density_Category,Annual_Income,Monthly_Inhand_Salary,Outstanding_Debt,Num_of_Loan,Total_EMI_per_month,Credit_Utilization_Ratio,Credit_History_Age,Num_of_Delayed_Payment,Monthly_Balance,Default_Flag
6077,Uasin Gishu,Very High,777543.8000835385,64293.829124654476,556753.5456294953,5,8000.0,0.7377577892711461,9,5,13929.375457542234,0
6078,Samburu,Very High,1069692.789163362,96394.64877277156,147589.43628878085,1,8000.0,0.7170731302612848,140,1,26438.760556950503,1
6079,Wajir,Medium,961950.8370035803,78172.77687567899,337815.6529759382,0,8000.0,0.5736006115326385,136,1,-2456.6970433792267,1
6080,Mombasa,Medium,1084504.4377043494,73690.39013973507,157074.1253835336,3,8000.0,0.25488978933881395,174,3,13568.947714364538,1
6081,Kirinyaga,Medium,983377.0116889934,52367.19682769447,124656.33593887847,1,8000.0,0.1432288993651385,228,2,35360.91293588006,0
6082,Migori,Very High,889401.9584390078,83104.62772188225,220205.06733980498,5,8000.0,0.3752603420384204,154,0,40805.48832137056,1
6083,Turkana,High,994556.0696666325,74402.46209806477,246321.69968133565,5,8000.0,0.42152372208156585,65,1,18684.95967448136,1
6084,Nakuru,Very High,1025838.187120564,77567.84858023959,229725.06399344688,6,8000.0,0.734926474881433,83,2,16124.374397666157,0
6085,Isiolo,Medium,1058406.3194807856,94753.68908024822,241353.44775125085,0,8000.0,0.18331752229867798,49,1,25746.814647150688,1
6086,Bungoma,High,1265821.6077109785,88045.0414470794,514200.52847206034,1,8000.0,0.7851565187040886,224,2,21437.765946060237,1
6087,Nairobi,High,948421.46168371,91721.88292440701,454932.5244204998,5,8000.0,0.448602493564773,171,3,9768.889888682239,1
6088,West Pokot,Medium,625656.35452675,38823.0373643481,270957.48410107015,4,8000.0,0.7699621307204512,28,0,24708.86585368521,1
6089,Isiolo,High,941147.7051147697,71863.51678380289,261479.6378899597,6,8000.0,0.49524814738015666,207,2,15966.633686367593,1
6090,Nandi,High,788770.246595002,51120.20068104104,424203.69265551615,3,8000.0,0.09638400707056974,115,2,24232.664448354444,1
6091,Trans-Nzoia,Medium,781920.6559941246,82081.44820654298,338262.82242820284,3,8000.0,0.5972681612101689,194,3,30633.412912865482,0
6092,Machakos,High,819645.0078492799,46768.484383822324,281970.9138408209,4,8000.0,0.43447926552187066,154,2,13343.105086263997,0
6093,Kericho,High,674317.7246298557,90801.92906038603,519581.24554906867,5,8000.0,0.46337286062400246,136,1,12088.547423568343,1
6094,Kirinyaga,Medium,300148.0639013053,98548.00545437848,146476.34782910053,5,8000.0,0.7543288240937188,53,2,23954.243768601402,1
6095,Nyamira,High,1268800.709600928,72241.03066386069,248423.65876161552,3,8000.0,0.25031706935396253,16,2,32535.876238818142,0
6096,Kilifi,High,777868.4297428265,80134.21388387712,233543.98121958994,3,8000.0,0.07308380448186017,146,1,29802.39265686645,1
6097,Mombasa,High,471383.733853554,98280.21834748938,306237.98511428066,0,8000.0,0.3075370412353624,142,1,3343.843791947682,1
6098,Nairobi,High,944701.7684964074,106327.35232424171,123172.43666761312,2,6762.097453531665,0.18959935284166057,212,0,10992.85722870694,1
6099,Mombasa,Medium,1053910.1792115588,100294.64837303705,306622.2436578452,0,8000.0,0.3594338675559935,184,3,22593.58114470464,1
6100,Makueni,Very High,855483.9374705241,83082.37417749218,217280.20507726425,4,8000.0,0.23721863194502368,199,2,16048.888312855985,0
6101,Kwale,Very High,577847.0514087172,99209.18033561924,374366.4681662804,4,8000.0,0.1373273822089809,221,2,27881.134047792202,1
6102,Nandi,High,546096.4891019978,60516.329084371406,212507.5033084388,2,8000.0,0.7948150576411906,210,2,15292.868102628849,1
6103,Kirinyaga,Medium,1470402.742345923,64736.05683586601,181424.21809734567,0,8000.0,0.23849389205915467,93,3,32856.12020674966,0
6104,Taita-Taveta,Medium,547407.6056895755,89035.684098075,332889.0437899157,0,8000.0,0.37742715188595044,28,0,12303.798037091852,0
6105,Wajir,High,492749.7780352233,75409.87403607447,263525.4528980789,0,8000.0,0.05168623409132938,39,1,18530.86758576916,1
6106,Nandi,Very High,822809.4805722357,85122.91750977533,218909.92907362359,1,8000.0,0.7445331258570893,200,1,5366.473706949826,1
6107,Narok,High,1105462.0303532877,88734.17812296242,226445.3699343586,6,8000.0,0.46695018997404336,211,2,799.7437216136932,1
6108,Kilifi,Medium,1314624.3350495973,88964.42427810037,192087.6832311547,5,8000.0,0.8282095747340966,159,2,39674.50881965622,1
6109,Kericho,Medium,846675.3917632918,47225.42291782795,497371.80785353656,1,8000.0,0.09754575148372446,66,1,26694.019802385046,1
6110,Tana River,Very High,843223.9409166322,85219.62188714964,315905.1129198533,7,8000.0,0.19743196611127878,198,5,31473.418476311344,1
6111,Uasin Gishu,Medium,579008.5041422232,65524.40791377309,342172.52453590673,0,8000.0,0.2819243017935442,98,4,5472.131271385784,1
6112,Migori,Medium,1172062.8707312618,78832.78959839621,312590.9894838094,1,8000.0,0.8493427641985464,17,2,24437.80812014777,0
6113,Meru,Medium,882569.6599654244,68327.04230306271,283831.3634385599,0,8000.0,0.36863686071312846,10,3,38739.61254520975,1
6114,Kirinyaga,Very High,890737.6172985722,68659.74588081749,199717.1465182337,4,8000.0,0.21820705276084834,65,2,22278.411482552543,1
6115,Kisii,Medium,1008359.7489426024,65697.49498429125,167050.8048306025,0,3090.487231946696,0.7713204315924436,56,1,30751.253174774964,1
6116,Kirinyaga,High,975458.99762359,86390.48149415315,199180.45633197672,1,0.0,0.32209132163555393,57,1,33917.00518573505,0
6117,Mandera,Very High,864929.6334037615,72480.2865561695,329254.3156917048,7,8000.0,0.3646651837448411,238,1,16634.09910261381,1
6118,Bungoma,High,1230244.8958674842,71264.32478954543,198119.55208919363,2,8000.0,0.6391562873516269,60,0,27480.683729796943,1
6119,Lamu,High,499078.21360567136,70016.4690717637,405435.59660369635,7,1370.075891484361,0.3954351704563378,76,0,31554.953321496076,0
6120,Nyeri,Very High,952823.463218784,83810.38146236008,453336.4041331611,4,8000.0,0.06482225607379574,104,2,19353.790102208775,1
6121,Vihiga,High,1001792.3203588268,62181.12569861926,42421.798145310924,3,7172.8852232973795,0.940240273439018,76,1,-56.84140258162006,0
6122,Uasin Gishu,Very High,796901.6902797429,98845.48796180081,442276.52860985906,7,8000.0,0.26479126064363473,52,4,25915.839103742615,0
6123,Kisii,High,1054112.424368093,65173.80972168722,116878.21829136228,7,1577.7829621326528,0.2699266887537128,222,1,12934.815959710364,1
6124,Homa Bay,Very High,1065772.1744953014,68433.20907034261,218583.2572494211,2,8000.0,0.17054520666451134,101,3,19585.25863018905,1
6125,Tharaka-Nithi,Medium,1177453.5913075416,75317.78452288016,267979.1634386904,7,8000.0,0.1921689123364072,132,1,19029.175094994906,0
6126,Tharaka-Nithi,Medium,872110.0807170174,82106.38671037318,0.0,2,8000.0,0.5017742539007571,161,2,15795.718577126276,0
6127,Kiambu,High,845712.8001615646,72244.83864501664,167660.25444110768,5,8000.0,0.8957676140120917,176,2,27872.83622331137,1
6128,Elgeyo-Marakwet,Medium,1034798.6204106259,71475.8917391039,270378.75619256496,3,7398.649247721807,0.6774804056856254,223,3,17784.026391594645,1
6129,Nairobi,Very High,850629.1915843461,91235.34424914225,103493.20575274932,4,8000.0,0.6418206114511071,62,1,29108.15672418067,1
6130,Kisii,High,519664.01188403455,40926.06039580377,98374.35487896326,5,8000.0,0.3753359995288115,207,3,10950.17071941742,0
6131,Kiambu,Medium,1115605.8430546108,66355.05864289905,472610.77694457606,6,8000.0,0.7817936376582973,230,0,27381.45656729338,1
6132,Homa Bay,Medium,441428.7047740296,62623.93622797457,265972.56038273824,6,8000.0,0.4760179154259974,78,3,10588.056631525167,1
6133,Nyeri,High,1000419.232225865,68923.02341423655,371354.75650247146,7,8000.0,0.46176871250295703,168,1,17025.489136280194,1
6134,Wajir,Medium,1534623.364765433,95893.2394787973,481516.9387687866,6,8000.0,0.945058545399999,203,3,17927.917716427124,1
6135,Wajir,Medium,1033303.6884110236,64762.002994620285,347599.4450452318,3,8000.0,0.598050725932913,151,2,36106.58711666457,1
6136,Kisumu,High,726473.4796749179,73587.90581380187,189958.604301682,4,8000.0,0.8313631174931954,201,4,7922.472276945211,1
6137,Trans-Nzoia,Medium,787158.9566862195,83215.93974367781,178677.4282095668,4,8000.0,0.5221125229877759,88,1,14513.141657229626,0
6138,Trans-Nzoia,Medium,992655.9415313691,63242.83163317969,314312.9673496949,5,8000.0,0.19555652769762072,203,2,23026.254648949383,1
6139,Turkana,Medium,894657.0599335115,40688.46217529214,333514.7767569574,6,8000.0,0.9385339781709441,102,1,18868.092448786654,1
6140,Homa Bay,Medium,1089063.1323303226,36622.84325395478,281859.4181306564,4,8000.0,0.6401040770537859,201,3,27034.558059089217,1
6141,Tharaka-Nithi,High,1262520.9126811316,94981.31246996763,342420.55852838885,2,8000.0,0.1838169984839949,230,1,9791.32854194763,1
6142,Elgeyo-Marakwet,Very High,1228603.022490251,81802.07764601235,235988.24118512234,4,8000.0,0.7160449801772589,54,2,31905.182182125092,0
6143,Mandera,Very High,611046.3236036936,70084.94141878757,251715.9617502025,5,8000.0,0.4452402822507414,9,2,15233.794789781723,0
6144,Kirinyaga,Medium,903999.6925324231,69867.54029604081,199489.41276094626,3,8000.0,0.7901498627406177,218,0,17652.71577030932,1
6145,Nyeri,Medium,1023200.409230621,62246.55086792531,146123.91135799338,7,8000.0,0.2993673243825149,33,0,19436.845649926287,1
6146,Bungoma,Very High,1279235.8012919761,77419.77110911434,143552.6448938572,2,8000.0,0.8980884102498852,69,2,42260.270697545166,1
6147,Meru,Medium,989793.6171648729,85845.30820889208,205845.5606484302,4,8000.0,0.3175149733674906,12,3,17021.021542083894,1
6148,Kitui,Very High,729074.9283033013,61569.952918071955,338436.80563201255,1,8000.0,0.947545669147222,77,2,22153.721657980837,1
6149,Laikipia,High,1008760.6837336171,78875.8427359186,254192.9447292243,1,8000.0,0.6801567049003779,104,0,16501.412514170777,0
6150,Embu,High,1354821.3502335763,62047.469497933016,199641.92691269753,7,8000.0,0.92416045993519,145,2,35274.21051984733,1
6151,Isiolo,High,836899.6319952499,73628.56104681491,218925.0161685815,4,8000.0,0.7017447420638233,88,0,23921.536178877344,1
6152,Trans-Nzoia,High,724665.936847403,66582.88626341097,32248.558208972303,1,8000.0,0.7287441284662111,175,2,10832.553445053269,0
6153,Kisumu,High,891882.1074206164,88637.86867302142,186225.65138816417,0,8000.0,0.1592404449563279,171,1,17206.52352482773,1
6154,Uasin Gishu,High,737281.1588249488,75114.09130744536,341197.36585666623,6,8000.0,0.06350794027829208,23,3,26502.419574587115,1
6155,Isiolo,Very High,1106747.102377783,57732.23585664845,111356.95198730193,5,6698.324434762908,0.12776249400297557,33,2,14352.154976393776,0
6156,Vihiga,Medium,739101.8244711168,73758.02906111373,62372.20614326242,2,8000.0,0.4435471834000324,197,3,24309.597218787247,1
6157,Kajiado,Very High,1223133.2414231973,89806.95780786627,102747.3019332875,7,8000.0,0.41187186898889827,43,2,6547.705391476884,0
6158,Homa Bay,High,1023821.5734723402,56881.38643672984,190851.26397391869,7,8000.0,0.21546132405179091,101,0,45751.58484880086,0
6159,Nyeri,Medium,1074249.4409906133,70874.25551240738,242448.15539589283,0,8000.0,0.08911299936068334,64,1,31551.541147002703,1
6160,Taita-Taveta,Medium,1072334.414183617,69034.41598241194,277843.458556697,2,8000.0,0.6728855794838038,99,1,26185.587401634664,1
6161,Nyamira,High,1112967.4083937076,78148.61798876022,334573.4095338844,3,8000.0,0.2280675425866206,165,1,23495.51275627768,1
6162,Vihiga,High,822656.777811951,71813.53798909934,220678.30589686037,7,8000.0,0.9307025928722369,91,4,11835.367577416702,1
6163,Kisumu,High,655483.4146223159,80493.02569591203,337496.7216745012,1,8000.0,0.1431009538073696,55,0,17910.059913829107,0
6164,Elgeyo-Marakwet,High,780960.3117736833,64255.312746770534,106687.569606456,1,8000.0,0.377204287782617,202,1,23872.42804105188,0
6165,Mombasa,High,1131588.4430857534,72404.22460687315,394228.37585326564,5,8000.0,0.48103238609140964,128,3,16613.01522323829,0
6166,Kericho,High,458379.73896188464,71916.11285131265,293104.1277745401,1,8000.0,0.24664478214830637,204,4,22350.063422000927,0
6167,Busia,Medium,400099.85476328677,101856.43382828636,9163.046079203312,4,8000.0,0.5030073963601445,206,2,-4812.374319049974,1
6168,Wajir,High,956141.5687518113,79692.63134613153,262910.3345086812,2,8000.0,0.16202835842804936,136,3,36387.15979200165,0
6169,Nairobi,High,1111060.5025264893,87668.79669485519,528090.1855078773,4,8000.0,0.051476885177767065,188,4,25014.871340104546,0
6170,Garissa,Medium,1144997.6656994584,102619.40367818782,496048.80543183064,1,8000.0,0.6783821764694011,24,0,14728.128844775656,0
6171,Isiolo,Very High,662300.8343264337,78776.08410226423,247839.45957804722,6,8000.0,0.801093469388908,23,1,26919.55448429663,0
6172,Bungoma,High,605109.5181718685,71560.07944217256,321700.7784605065,3,8000.0,0.5672246400207951,163,1,23736.787137061718,0
6173,Lamu,Medium,728469.843806332,60191.60850308698,116649.34821860562,1,8000.0,0.2556514066362212,57,1,25295.27053706767,1
6174,Samburu,Medium,801800.3285258013,56503.990469070806,96636.48462500385,6,8000.0,0.4051064952837638,234,2,8348.34950506101,0
6175,Meru,Very High,816174.7897191383,42626.92428969554,227303.7554199996,6,8000.0,0.6136658487585583,77,3,15790.54433278749,0
6176,Trans-Nzoia,High,930294.5064031116,88270.4545559333,191493.73068940098,5,8000.0,0.07929508608217456,162,3,17872.068584719418,1
6177,Vihiga,High,1251406.2801487863,81862.92748076841,267812.4920429709,4,8000.0,0.13480211477716397,150,1,22937.25149101684,1
6178,Nyamira,High,884818.5236402914,71506.48432082821,325478.22916490515,1,8000.0,0.9123762503216959,152,2,23569.976015101885,1
6179,Meru,Medium,1134412.4565492754,71125.8532520596,321007.7335561076,6,8000.0,0.6606791786733324,189,2,5601.88368878284,1
6180,Homa Bay,High,1063665.1690241245,59993.805747173334,372407.51345327625,0,8000.0,0.6772977139227567,19,3,35068.86662898767,1
6181,Kakamega,High,722438.20383336,82433.791997092,310841.3008223769,0,6688.698062084846,0.14225305252444115,21,1,13361.405941254881,1
6182,Nyamira,High,1060773.6597138082,65970.71190509263,385388.37168208184,4,8000.0,0.2596540361623433,196,2,9015.289836975555,0
6183,West Pokot,High,1043597.5912893213,71054.51617495612,373462.09083154856,0,8000.0,0.40203216886508397,84,2,23371.515265393526,0
6184,Machakos,Very High,899862.4606249635,58348.4081512035,226940.9165047612,2,5419.171992272179,0.23471118183716216,105,2,26910.64845456671,0
6185,Tharaka-Nithi,Very High,943458.0446045087,60967.338868124854,4413.5004572259495,6,8000.0,0.778514189927182,23,3,11311.094868253951,0
6186,Samburu,Very High,885547.4200911518,88971.05107772331,103450.01059920891,5,8000.0,0.5957999432097746,237,2,10691.789346265947,0
6187,Lamu,High,626992.9416659072,91688.19244233303,320690.4506601081,2,8000.0,0.22714783417220996,106,3,22466.994413975313,1
6188,Isiolo,High,1491418.9278178432,56440.70931886736,270077.78461508127,5,8000.0,0.7438169598564134,228,3,30345.62468164474,1
6189,Nakuru,Medium,1163875.4780581372,83915.33279739413,495192.73619138636,7,842.7871589337192,0.536648086598646,45,1,28918.65435377858,1
6190,Garissa,Medium,1031802.2914821054,63901.55300520616,60908.175310351304,6,8000.0,0.2370662625158937,18,2,18148.3252552396,1
6191,Nyamira,Medium,798687.838678899,67521.32627548299,357024.36805518257,5,8000.0,0.808568164532869,78,2,22135.629994783107,0
6192,Isiolo,High,877051.501349255,93013.5806066186,247997.26653450122,4,8000.0,0.2389678858513694,125,0,5740.566575029376,1
6193,Elgeyo-Marakwet,Very High,607116.4186949427,70707.70554992469,153342.48354607116,0,7537.674810221911,0.6715651865541679,69,0,19626.234853875016,0
6194,Siaya,Very High,1017484.7200132149,70583.54278244395,462456.1732711978,2,5604.714424335441,0.40991851318018196,182,5,27736.7467319294,1
6195,Turkana,Very High,984046.0147915231,50376.525074692196,118737.35175193279,7,8000.0,0.7245147856667743,123,2,-4970.516832780242,0
6196,Kisii,High,848360.7693603135,69930.95148835408,290798.66173310194,0,8000.0,0.43111518605686244,235,4,27152.410379866727,0
6197,Turkana,Very High,907478.8562828234,65616.61954944946,399920.80966772744,1,8000.0,0.3079555278390611,76,2,7756.21839750487,0
6198,Elgeyo-Marakwet,Medium,825369.2710484548,81886.5115865074,149670.68169678684,5,8000.0,0.914904879916496,102,1,8465.791434999526,1
6199,Homa Bay,Medium,776466.5228860895,66866.86650879505,29793.975738304027,0,8000.0,0.7328501078861455,157,0,24524.44171922282,0
6200,Nairobi,Very High,705903.1570266456,93355.73412594732,323977.12948522286,0,7401.131862541139,0.7948836347874868,233,2,14508.084183134146,1
6201,Trans-Nzoia,Medium,644795.6331724215,80942.41838592061,386709.2079996599,4,8000.0,0.3315998457821929,32,2,33093.79288635004,0
6202,Samburu,Very High,724524.0521189666,77956.15912172827,189231.1409387275,7,8000.0,0.36315537054928587,48,4,258.709156762332,0
6203,Nandi,Very High,743717.8193017095,85539.65708925827,60745.55970906012,7,7656.279168501268,0.20552473814679179,143,5,22711.82233502313,0
6204,Nyeri,Medium,1172299.8567608064,78009.81424810426,279617.10522277385,6,4990.694552536985,0.45207055644925215,18,0,40222.3542586006,0
6205,Narok,Medium,745339.5044926179,85909.68567569672,214687.7049324722,1,8000.0,0.9472683238436178,121,1,30256.4679871338,1
6206,Bomet,Medium,391471.6431800428,72791.12647038473,26594.439840834413,6,8000.0,0.5805382298776672,194,4,12846.845564634932,0
6207,Embu,Medium,972923.0043475245,73676.80316119202,319554.02717804624,2,8000.0,0.7018248513424515,27,1,8507.145614766563,1
6208,Embu,Very High,1055902.154383347,62926.69187536221,164263.88160965973,5,6650.9778617182965,0.7137435904403223,59,1,21043.186710949427,1
6209,Kericho,Medium,1142191.400536958,64291.63089774367,323450.91046875843,5,8000.0,0.23251611220097335,139,0,12453.366791465221,0
6210,Baringo,Medium,941541.0457218359,94506.17379596696,526019.4769757942,5,8000.0,0.10042477080909976,55,3,13325.828927546188,1
6211,Elgeyo-Marakwet,High,614972.7849524268,81998.48137094382,246180.82462735721,2,8000.0,0.15943473185246032,154,1,11241.76397651754,0
6212,Makueni,Medium,700267.5936631181,51912.403536800965,260050.87145847757,7,8000.0,0.6977221600180448,224,3,19482.938604472012,1
6213,Kilifi,Medium,1050041.034614987,90863.35073861803,264351.7531017581,5,8000.0,0.4602129610439476,49,3,29463.50804068221,0
6214,Machakos,Very High,1264759.945023904,76880.63053059104,237722.55456947425,0,8000.0,0.8642116896219662,231,0,23336.145375713666,1
6215,Nyamira,Very High,614276.6663892358,63109.5389396909,110163.60917533815,3,3118.3980360543883,0.37985220010732085,203,3,8336.3075865127,1
6216,Baringo,High,952979.4484288514,101783.62357626384,287138.642086598,7,8000.0,0.1424045969955981,12,0,28734.114053352554,0
6217,Nandi,Medium,761264.8913226316,93879.8064809048,182180.69293557666,3,8000.0,0.9216215421550331,40,1,2628.198246877455,1
6218,Kisii,Medium,693982.4780137572,86331.62673636508,196274.57768080375,7,6997.672860863063,0.41063540542447974,99,2,17913.10294166741,1
6219,Kitui,Medium,908749.2015021724,77383.78312196901,161802.46970711724,5,7466.853089849922,0.8133804645678501,80,2,32336.994998975133,1
6220,Nyamira,Medium,866588.1995994406,80103.73235874376,304600.3101171492,2,8000.0,0.09144277902206227,69,2,11552.409873292034,1
6221,Samburu,Medium,393841.3614675534,42496.4064918544,156121.08476433414,0,8000.0,0.37341187326045944,35,1,6946.366093114773,0
6222,Vihiga,Medium,950398.0736951812,86226.65834120232,295789.7391683979,0,8000.0,0.5849485987657724,191,1,23310.08491476129,0
6223,Kisumu,High,982023.9270937989,77715.03941831432,309281.0880415484,6,8000.0,0.5216845450966707,63,3,17424.226743060117,1
6224,Nairobi,Medium,1086830.434304257,78633.57999735557,257542.26075513885,6,8000.0,0.7049271023097062,154,3,34886.56307490551,0
6225,Vihiga,Medium,756823.6373369754,78317.27978123762,80993.44160071012,7,7047.02770242737,0.8447388901785892,46,3,12694.711164694467,1
6226,Turkana,Medium,503041.8714915341,67970.83510112422,177460.3529412697,1,8000.0,0.7327400908859963,115,2,10730.151126412175,0
6227,Samburu,High,794672.6075667682,60757.592066943456,239694.12829878254,4,8000.0,0.32910393100106533,144,4,18307.303418927848,0
6228,Kisumu,Medium,1076481.54069323,76392.40282569826,91907.44102458449,7,8000.0,0.9224046747893919,75,2,16226.268138009116,0
6229,Garissa,High,881033.5450037989,54999.12559789927,287577.266879013,3,7226.318318898862,0.877161881322399,216,3,32811.80808303614,0
6230,Kiambu,Very High,1112326.8465456085,79225.36439901916,422263.1151845306,5,8000.0,0.6170326788737922,52,3,28305.461825989554,0
6231,Makueni,Medium,574774.1934258479,59576.35913776842,310609.62436644064,0,8000.0,0.5089802214865324,158,2,29887.278140471673,1
6232,Nyandarua,High,1103024.3274330955,89491.15679139788,101749.89804059587,2,8000.0,0.5147781504805499,37,2,21238.864453353843,1
6233,Siaya,Very High,962261.3241526624,53603.820637587356,541306.6250729405,3,8000.0,0.7116791755690054,160,4,21134.854817157677,1
6234,Marsabit,High,811274.5550708517,74344.61006743656,187267.3144402331,4,8000.0,0.48508216820522926,179,2,7289.247745182967,1
6235,Marsabit,High,1167588.259585741,76122.69735737091,280262.00908460765,0,7220.831482806731,0.9378160062377223,17,1,16506.289136170668,0
6236,Garissa,Very High,960006.0437213856,93291.0552700137,168393.82100271384,3,8000.0,0.6894473083013956,18,3,14544.26932167717,0
6237,Vihiga,Medium,653948.3150843359,78833.79101047473,275244.88216082903,0,8000.0,0.2643552982507946,202,3,17777.968252961156,0
6238,Uasin Gishu,Medium,1145468.50893842,62797.5273145204,415634.2802894347,5,0.0,0.6426301791074613,17,3,8887.777861840428,0
6239,Narok,High,839571.4697985259,61623.12501447636,121478.71044541888,4,8000.0,0.48599236328764955,182,3,27891.398574451017,1
6240,Mombasa,Very High,909236.6125348151,96703.63099765602,193672.61987140498,1,8000.0,0.19386969459002984,223,2,31465.603878638532,0
6241,Migori,Medium,684176.6080005823,74442.84654165825,269893.71690576506,3,7812.033377086679,0.5169528420248446,120,3,28901.80466084749,1
6242,Kajiado,High,887080.5855745007,72087.68343938404,42837.59158823962,4,8000.0,0.8230852823727748,168,2,35676.229811499914,1
6243,Lamu,Very High,663484.5459349,64577.42855838872,348809.72332125355,1,8000.0,0.07216835523166033,23,2,25367.193303560296,1
6244,Makueni,High,856951.5511718408,56809.36027993483,163086.51380531758,1,8000.0,0.8161189123491515,215,2,14217.3073356493,0
6245,Lamu,Very High,907669.9181288576,103509.25792649004,255903.9118228772,4,8000.0,0.6666429623915124,238,2,25164.628719713928,1
6246,Homa Bay,Medium,1051443.5269179437,75951.6796549802,117624.6173116013,7,8000.0,0.703095784654856,200,2,41729.89503908719,0
6247,Trans-Nzoia,Medium,548347.749499189,58486.78885672151,113109.76426659356,2,8000.0,0.85336807583615,223,3,13920.230431548103,0
6248,Lamu,High,1150749.6292272843,86135.10019433228,248470.8430851881,6,4370.833007237306,0.8993468726186395,176,2,33254.603535481896,1
6249,Mombasa,Medium,1158575.5598801083,83960.6156350795,436916.0090895232,4,8000.0,0.3156260361250456,53,2,30517.469296344694,1
6250,Garissa,Medium,852752.7443650712,56261.09061532052,135299.35777987816,0,8000.0,0.8772146705718407,212,0,21652.68448019484,0
6251,Baringo,Very High,932263.7609946916,66231.61499692923,359730.5689807205,2,8000.0,0.24488631464021254,107,2,16579.249372081722,1
6252,Mandera,Medium,976631.0108302986,81878.65481828584,407233.23485024436,7,8000.0,0.1799376532624153,159,2,16367.361695675678,0
6253,Kericho,Very High,920842.3348243614,85881.69883281397,367233.4521134226,1,7893.95383265225,0.5493579440364669,110,2,36902.53214456675,0
6254,Wajir,Very High,1050857.3469208146,63568.464433767615,229447.13797481798,6,8000.0,0.8848909785404044,198,2,10905.715560551167,1
6255,West Pokot,High,803190.1222717388,47020.60399893586,278395.8053977186,7,2175.7933175217404,0.09894890013868611,211,3,21165.644202840725,1
6256,Nyeri,Very High,709967.896695632,78690.78603844247,433506.1540212591,6,8000.0,0.5252216560963661,184,2,7402.93258710324,0
6257,Bomet,Medium,1007042.0085960843,87849.09325158168,363960.7038592923,7,8000.0,0.660657321461741,104,0,8979.795067010626,0
6258,Homa Bay,Very High,518539.67894794064,74126.12637543245,252521.20816091713,6,8000.0,0.7208810580840707,142,1,30913.523271480684,0
6259,Uasin Gishu,Very High,1054761.1285677406,70409.46772796885,109283.97500622782,3,8000.0,0.5035269141113802,224,6,28585.13328053292,0
6260,Nakuru,High,1080645.7745481126,98798.85263669537,470349.8212423683,7,8000.0,0.5674149827758332,238,1,16634.732421703262,1
6261,Embu,Medium,704426.8570803304,44821.68249315623,264109.43811091705,7,8000.0,0.45831251355973646,165,1,25473.31582284013,0
6262,Nyandarua,Medium,1255521.6761638247,85854.59878765293,184429.55269579194,1,8000.0,0.7009341200055447,74,2,13524.41581994246,1
6263,Elgeyo-Marakwet,Medium,812210.3030290172,86750.34042948238,313295.56103084213,3,380.88644756811664,0.39131811942567346,62,2,17287.871658542965,1
6264,Nandi,Very High,790689.8023313661,63425.35048016469,0.0,6,8000.0,0.3023520508413565,195,1,7206.704437997396,1
6265,Machakos,Medium,736619.687505459,40303.795358506686,333285.70878900925,3,8000.0,0.28649024711305054,101,1,12284.979473928983,0
6266,Kericho,Medium,1012026.0588645089,86368.32586883644,323058.4044382278,7,8000.0,0.6380469419548325,164,2,34179.25076901646,1
6267,Nairobi,Very High,802159.6711691893,79826.47217871142,292101.653332695,4,8000.0,0.8821291063410852,203,2,17791.553957930562,1
6268,Laikipia,High,540716.5191970051,96319.3969057112,362731.32291573856,7,2683.90114386365,0.29627977753568174,58,4,13616.625327514157,1
6269,Lamu,High,985404.7347509714,66528.35302077235,283766.23664239515,7,2482.4143800246784,0.2748501886568475,61,3,14469.578755337978,1
6270,Kakamega,Very High,827177.0157037997,77618.13668230428,321847.7302587846,4,8000.0,0.6940958464229756,228,4,15701.947762187692,1
6271,Makueni,High,1171481.527421562,49829.30668047156,331786.4676836727,1,0.0,0.05822631007503029,100,3,15550.765034880249,1
6272,Bungoma,High,977191.8185597674,85846.83049305908,375188.9830493952,7,8000.0,0.8008030428494118,49,3,21020.518388966233,0
6273,Nyamira,High,966538.7051286085,52027.077019150296,210662.9119874552,4,8000.0,0.39135385838742104,67,2,24575.828824980636,1
6274,Trans-Nzoia,Medium,1153626.7572298688,74445.83680781857,302787.82193222444,7,8000.0,0.861511211751624,65,2,26265.394941165694,0
6275,Bungoma,High,940003.8704565613,59388.73531396775,194725.96406943776,1,8000.0,0.6877046767024968,172,3,28197.84678714069,1
6276,Siaya,Medium,1095549.6419244916,80069.36668742183,287521.8835154371,6,8000.0,0.7634586838605781,12,1,28679.650852620016,1
6277,Lamu,High,737538.2164143622,72172.4499665072,247779.59986835337,7,8000.0,0.2040798570539361,185,1,13811.158830007691,0
6278,Baringo,Medium,1311509.7478523222,71577.99408879546,141858.7716444817,6,8000.0,0.3777630616230537,207,1,16208.224306413584,0
6279,Baringo,Very High,968857.9056258447,74069.80361207564,317660.213172301,4,8000.0,0.30251357448894656,100,1,21346.83493971744,1
6280,Kiambu,Very High,599566.9200649739,75481.52325773092,36673.31077646374,7,8000.0,0.6935919732203447,50,3,23400.758830829618,0
6281,Isiolo,High,934464.115567447,96085.05239431161,118457.41699634542,4,8000.0,0.07046936529964384,138,0,6028.26436915211,1
6282,Kwale,Medium,946666.5298113166,82080.07569802733,335502.58423918113,6,8000.0,0.6073048282975831,37,0,18327.3544996159,0
6283,Migori,Very High,931198.8918739724,64740.22658564243,170097.53506655036,3,8000.0,0.8312933419168462,83,2,1735.8884723848096,1
